datetime,pandora,Direction,Speed,Pressure,Temperature,Humidity,hour
2014-07-25 09:45:00,8.123e+18,131.46,3.0701,847.0,29.72,28.71,9
2014-07-25 09:46:00,8.1e+18,119.85,3.4607,847.0,29.96,27.91,9
2014-07-25 09:47:00,7.728e+18,140.71,2.8792,847.0,30.05,27.01,9
2014-07-25 09:49:00,7.85e+18,160.66,3.318,846.9,30.14,28.33,9
2014-07-25 09:50:00,7.671e+18,159.52,3.3755,847.0,30.04,27.45,9
2014-07-25 09:52:00,8.171e+18,154.5,3.2594,846.9,29.89,27.75,9
2014-07-25 09:53:00,7.746e+18,150.65,3.9635,846.9,29.84,27.45,9
2014-07-25 09:55:00,8.195e+18,145.19,3.2977,846.9,29.86,28.03,9
2014-07-25 10:09:00,7.85e+18,168.42,3.2258,846.8,30.62,24.31,10
2014-07-25 10:12:00,7.859e+18,153.45,3.2411,846.8,30.93,24.4,10
2014-07-25 10:14:00,8.201e+18,158.99,3.3021,846.8,31.01,24.0,10
2014-07-25 10:15:00,7.879e+18,167.07,3.5755,846.8,30.99,23.7,10
2014-07-25 10:17:00,8.099e+18,140.48,3.5487,846.8,31.07,23.08,10
2014-07-25 10:18:00,8.276e+18,148.46,4.4542,846.7,30.86,23.75,10
2014-07-25 10:19:00,8.136e+18,152.52,3.4659,846.8,30.98,23.84,10
2014-07-25 10:21:00,8.026e+18,128.74,4.1685,846.8,31.02,23.79,10
2014-07-25 10:22:00,7.813e+18,132.98,3.3531,846.8,30.87,24.11,10
2014-07-25 10:26:00,8.08e+18,103.74,3.4393,846.8,31.18,22.76,10
2014-07-25 10:27:00,7.94e+18,124.92,2.4677,846.8,30.99,22.95,10
2014-07-25 10:29:00,7.969e+18,115.43,3.7018,846.8,31.54,22.59,10
2014-07-25 10:30:00,8.189e+18,116.78,4.2846,846.8,31.57,22.8,10
2014-07-25 10:32:00,8.003e+18,118.27,1.624,846.9,31.6,22.03,10
2014-07-25 10:33:00,7.972e+18,100.09,1.8195,846.9,31.42,22.37,10
2014-07-25 10:35:00,7.936e+18,97.32,2.8102,846.9,31.43,22.06,10
2014-07-25 10:36:00,8.196e+18,111.08,3.7865,846.9,31.82,21.89,10
2014-07-25 10:40:00,7.948e+18,170.95,1.3102,846.9,31.44,20.63,10
2014-07-25 10:41:00,8.091e+18,129.22,1.8591,846.9,31.82,21.86,10
2014-07-25 10:43:00,7.934e+18,108.53,2.9411,846.9,32.09,19.85,10
2014-07-25 10:44:00,8.034e+18,114.03,2.0242,846.9,31.73,20.61,10
2014-07-25 10:46:00,8.189e+18,148.3,2.3664,846.9,32.03,19.77,10
2014-07-25 10:47:00,8.02e+18,140.86,2.7159,846.8,31.9,19.92,10
2014-07-25 10:48:00,8.045e+18,139.12,1.6469,846.9,31.94,20.33,10
2014-07-25 10:50:00,8.066e+18,145.79,2.4497,846.9,32.4,20.81,10
2014-07-25 10:53:00,8.171e+18,90.71,3.4688,846.8,32.32,20.72,10
2014-07-25 10:55:00,8.309e+18,106.71,3.707,846.8,32.21,20.34,10
2014-07-25 10:56:00,8.097e+18,115.25,1.2378,846.9,31.83,20.48,10
2014-07-25 10:58:00,7.846e+18,92.77,3.2911,846.8,32.02,20.5,10
2014-07-25 10:59:00,8.144e+18,89.23,2.9047,846.8,31.88,22.77,10
2014-07-25 11:02:00,7.955e+18,36.48,5.1969,846.7,31.3,28.42,11
2014-07-25 11:04:00,8.155e+18,51.58,6.7776,846.6,31.53,27.23,11
2014-07-25 11:07:00,7.837e+18,25.02,6.7289,846.7,31.2,28.93,11
2014-07-25 11:09:00,8.174e+18,39.33,5.1198,846.7,31.06,28.97,11
2014-07-25 11:10:00,8.061e+18,39.38,4.7828,846.7,31.08,28.64,11
2014-07-25 11:12:00,8.349e+18,24.98,6.0508,846.7,31.87,27.18,11
2014-07-25 11:13:00,8.299e+18,20.46,4.5987,846.8,31.5,27.05,11
2014-07-25 11:14:00,8.08e+18,37.78,3.619,846.7,31.44,26.83,11
2014-07-25 11:16:00,7.841e+18,65.99,3.2557,846.7,31.4,25.81,11
2014-07-25 11:17:00,8.166e+18,84.34,3.0073,846.7,31.66,23.43,11
2014-07-25 11:21:00,7.916e+18,58.17,4.6453,846.6,30.85,28.84,11
2014-07-25 11:24:00,8.122e+18,79.85,4.0242,846.6,31.74,27.92,11
2014-07-25 11:25:00,7.953e+18,64.5,3.7701,846.6,32.26,27.15,11
2014-07-25 11:27:00,8.046e+18,70.44,5.8388,846.5,31.94,26.45,11
2014-07-25 11:28:00,8.292e+18,58.57,5.4865,846.5,31.73,26.9,11
2014-07-25 11:30:00,8.057e+18,71.41,5.0055,846.5,30.81,27.57,11
2014-07-25 11:31:00,8.334e+18,64.29,2.4513,846.7,30.71,27.68,11
2014-07-25 11:35:00,8.022e+18,346.33,2.3818,846.6,31.29,26.95,11
2014-07-25 11:36:00,8.195e+18,335.36,1.6354,846.6,31.42,26.64,11
2014-07-25 11:38:00,8.068e+18,120.91,2.2703,846.5,32.04,25.92,11
2014-07-25 11:39:00,7.929e+18,108.75,3.5737,846.5,32.35,22.85,11
2014-07-25 11:40:00,8.142e+18,104.77,2.7844,846.5,32.11,24.17,11
2014-07-25 11:42:00,8.039e+18,106.89,6.1055,846.5,32.6,24.33,11
2014-07-25 11:45:00,8.309e+18,102.72,3.8021,846.5,32.56,24.02,11
2014-07-25 11:47:00,7.823e+18,70.46,2.9805,846.5,31.92,24.94,11
2014-07-25 11:48:00,8.124e+18,58.23,4.1305,846.5,31.85,24.89,11
2014-07-25 11:50:00,7.929e+18,72.12,4.3836,846.5,31.73,24.97,11
2014-07-25 11:51:00,8.229e+18,65.89,3.7229,846.5,32.01,24.62,11
2014-07-25 11:53:00,8.249e+18,68.79,4.1677,846.5,31.94,24.51,11
2014-07-25 11:54:00,8.107e+18,50.93,1.7313,846.5,31.71,24.92,11
2014-07-25 11:56:00,8.121e+18,88.21,5.0901,846.4,32.48,23.9,11
2014-07-25 11:57:00,7.785e+18,93.81,4.4654,846.4,32.18,24.02,11
2014-07-25 11:59:00,8.11e+18,80.75,2.3336,846.4,32.09,24.32,11
2014-07-25 12:04:00,8.092e+18,106.75,4.4292,846.3,33.09,22.95,12
2014-07-25 12:05:00,8.324e+18,94.98,4.1036,846.3,32.87,22.75,12
2014-07-25 12:14:00,8.243e+18,108.33,4.4466,846.1,33.08,22.25,12
2014-07-25 12:45:00,8.122e+18,217.9,2.7367,846.0,33.29,20.27,12
2014-07-25 12:49:00,8.338e+18,158.12,1.8711,845.9,34.83,18.9,12
2014-07-25 12:51:00,8.468e+18,-88888.0,-88888.0,845.9,34.16,19.21,12
2014-07-25 12:52:00,8.366e+18,136.22,2.1445,845.9,34.43,19.47,12
2014-07-25 12:53:00,8.247e+18,150.47,3.2716,845.8,34.75,19.54,12
2014-07-25 12:55:00,8.134e+18,164.14,2.643,845.9,33.79,20.13,12
2014-07-25 12:56:00,8.457e+18,152.14,2.7076,845.8,33.87,20.12,12
2014-07-25 12:58:00,8.681e+18,255.63,1.4266,845.7,34.35,19.41,12
2014-07-25 12:59:00,8.489e+18,147.25,1.9318,845.8,34.49,19.65,12
2014-07-25 13:07:00,8.549e+18,99.29,3.519,845.6,34.0,19.78,13
2014-07-25 13:09:00,8.259e+18,130.46,4.1365,845.5,34.35,19.41,13
2014-07-25 13:10:00,8.263e+18,125.91,5.7086,845.5,34.59,19.3,13
2014-07-25 13:13:00,8.492e+18,118.63,6.1651,845.4,35.14,18.87,13
2014-07-25 13:14:00,8.326e+18,126.43,5.6898,845.5,34.53,19.39,13
2014-07-25 13:16:00,8.441e+18,160.81,3.1857,845.6,33.62,19.97,13
2014-07-25 13:17:00,8.332e+18,175.45,1.6555,845.5,33.59,19.9,13
2014-07-25 13:20:00,8.465e+18,176.41,1.1807,845.4,33.81,19.79,13
2014-07-25 13:21:00,8.643e+18,-88888.0,-88888.0,845.4,34.14,19.74,13
2014-07-25 13:23:00,8.009e+18,115.48,3.9956,845.3,34.83,19.26,13
2014-07-25 13:26:00,8.335e+18,138.22,4.3057,845.3,34.83,18.61,13
2014-07-25 13:28:00,8.675e+18,110.64,3.8539,845.3,33.87,19.47,13
2014-07-25 13:29:00,8.272e+18,93.44,3.2909,845.3,33.87,19.77,13
2014-07-25 13:31:00,8.414e+18,116.99,3.9435,845.4,33.56,19.98,13
2014-07-25 13:32:00,8.602e+18,132.4,3.7039,845.3,33.67,19.92,13
2014-07-25 14:58:00,8.173e+18,203.7,7.1763,844.9,33.18,19.96,14
2014-07-25 15:01:00,8.07e+18,208.23,5.6276,844.9,32.69,21.77,15
2014-07-25 15:07:00,8.021e+18,230.65,6.3089,844.9,33.35,21.23,15
2014-07-25 15:08:00,8.15e+18,222.79,6.85,844.9,33.4,20.65,15
2014-07-25 15:10:00,8.249e+18,227.02,6.7617,844.8,33.64,21.13,15
2014-07-25 15:11:00,8.187e+18,235.66,7.2953,844.9,33.65,21.14,15
2014-07-25 15:13:00,8.126e+18,222.26,8.0482,844.9,33.89,19.3,15
2014-07-25 15:14:00,8.273e+18,210.47,8.8164,844.9,33.29,20.02,15
2014-07-25 15:16:00,8.137e+18,209.08,7.9763,844.9,32.51,19.48,15
2014-07-25 15:24:00,8.184e+18,226.15,6.6422,844.9,33.81,17.6,15
2014-07-25 15:26:00,8.409e+18,230.16,4.9721,844.9,33.55,18.6,15
2014-07-25 15:27:00,8.145e+18,222.26,5.7161,844.9,34.07,18.25,15
2014-07-25 15:29:00,8.214e+18,235.61,5.338,844.9,34.17,18.23,15
2014-07-25 15:31:00,8.02e+18,217.86,6.6867,844.9,34.76,16.62,15
2014-07-25 15:32:00,8.346e+18,216.62,5.3591,845.0,34.65,16.9,15
2014-07-25 15:34:00,8.011e+18,210.67,4.644,844.9,33.5,18.33,15
2014-07-25 15:35:00,8.31e+18,195.62,6.1052,844.9,33.75,17.57,15
2014-07-25 16:03:00,7.931e+18,198.81,7.8927,845.1,34.21,16.35,16
2014-07-25 16:04:00,8.528e+18,207.38,7.2271,845.1,33.84,16.75,16
2014-07-26 07:24:00,7.785e+18,349.87,1.2188,848.4,24.62,38.14,7
2014-07-26 07:29:00,7.377e+18,-88888.0,-88888.0,848.4,25.64,36.2,7
2014-07-26 07:30:00,7.913e+18,-88888.0,-88888.0,848.4,25.85,35.36,7
2014-07-26 07:32:00,8.355e+18,-88888.0,-88888.0,848.4,25.76,35.36,7
2014-07-26 07:33:00,7.812e+18,-88888.0,-88888.0,848.5,26.0,34.74,7
2014-07-26 07:35:00,7.714e+18,52.34,1.0766,848.7,26.14,35.01,7
2014-07-26 07:36:00,7.586e+18,50.21,1.7841,848.7,26.05,34.59,7
2014-07-26 07:38:00,8.181e+18,82.74,1.2159,848.7,25.66,36.64,7
2014-07-26 08:04:00,7.86e+18,83.26,2.2969,849.2,20.57,60.72,8
2014-07-26 08:08:00,7.93e+18,78.44,2.3677,849.2,20.71,56.11,8
2014-07-26 08:09:00,7.922e+18,74.21,1.8685,849.2,21.05,55.84,8
2014-07-26 08:11:00,7.654e+18,83.32,1.8849,849.2,21.47,54.04,8
2014-07-26 08:12:00,7.892e+18,87.39,2.2214,849.2,21.65,53.01,8
2014-07-26 08:14:00,7.853e+18,82.35,2.1138,849.2,21.49,53.95,8
2014-07-26 08:22:00,7.773e+18,92.9,2.6013,849.2,22.27,51.19,8
2014-07-26 08:23:00,7.857e+18,101.23,2.9083,849.2,22.36,51.03,8
2014-07-26 08:26:00,7.771e+18,98.66,2.6419,849.2,22.97,49.37,8
2014-07-26 08:29:00,7.856e+18,80.38,2.9617,849.2,22.93,47.96,8
2014-07-26 08:30:00,7.866e+18,78.65,3.2708,849.2,23.15,46.89,8
2014-07-26 08:32:00,7.852e+18,75.61,2.7919,849.2,22.9,48.09,8
2014-07-26 11:40:00,8.151e+18,16.74,3.0438,850.4,25.57,32.0,11
2014-07-26 11:56:00,7.779e+18,46.4,3.6932,850.2,26.24,28.61,11
2014-07-26 12:18:00,7.887e+18,79.82,4.6185,849.7,27.05,28.59,12
2014-07-26 12:19:00,8.043e+18,80.4,4.3195,849.7,26.66,28.88,12
2014-07-26 12:21:00,7.916e+18,73.9,4.1536,849.7,26.99,29.19,12
2014-07-26 12:22:00,7.913e+18,94.08,4.4133,849.7,26.8,29.45,12
2014-07-26 12:24:00,8.039e+18,76.58,4.3693,849.7,26.9,28.94,12
2014-07-26 12:26:00,7.964e+18,74.72,4.5396,849.6,26.53,29.1,12
2014-07-26 12:32:00,7.938e+18,71.97,3.6151,849.6,27.3,27.87,12
2014-07-26 12:33:00,8.019e+18,75.5,4.0427,849.6,27.21,27.61,12
2014-07-26 12:34:00,7.864e+18,72.29,4.3359,849.6,26.9,28.09,12
2014-07-26 12:37:00,7.874e+18,74.38,2.856,849.6,27.28,27.43,12
2014-07-26 12:38:00,8.019e+18,73.21,3.8458,849.6,27.46,27.36,12
2014-07-26 12:40:00,8.072e+18,122.6,4.024,849.6,28.0,26.87,12
2014-07-26 12:41:00,7.917e+18,113.33,4.543,849.5,27.97,26.67,12
2014-07-26 12:43:00,7.993e+18,67.13,4.2271,849.5,27.26,27.81,12
2014-07-26 13:20:00,7.772e+18,15.64,2.6958,849.2,28.87,23.95,13
2014-07-26 13:22:00,7.839e+18,44.68,4.4229,849.2,29.23,22.72,13
2014-07-26 13:23:00,7.951e+18,45.55,3.1784,849.2,28.95,23.12,13
2014-07-26 13:26:00,8.081e+18,82.27,2.981,849.2,29.24,22.96,13
2014-07-26 13:27:00,8.082e+18,65.31,2.8185,849.2,29.31,22.62,13
2014-07-26 13:36:00,8.088e+18,-88888.0,-88888.0,849.2,29.36,22.17,13
2014-07-26 13:37:00,8.294e+18,37.03,2.4474,849.2,29.44,22.35,13
2014-07-26 13:39:00,8.161e+18,44.67,2.7448,849.2,29.79,21.99,13
2014-07-26 14:27:00,8.2e+18,23.07,3.5695,849.0,29.89,23.02,14
2014-07-26 15:25:00,8.067e+18,136.61,5.2401,847.9,30.39,25.68,15
2014-07-26 15:27:00,7.707e+18,134.69,5.8677,847.9,30.33,24.97,15
2014-07-26 15:28:00,8.089e+18,143.71,5.1654,847.9,30.22,26.21,15
2014-07-26 15:30:00,7.729e+18,134.67,5.4956,847.9,30.4,24.33,15
2014-07-26 15:32:00,8.219e+18,139.52,4.7714,847.9,30.51,25.18,15
2014-07-26 15:35:00,7.952e+18,144.93,5.1122,847.8,29.98,25.41,15
2014-07-26 15:42:00,7.958e+18,155.87,5.4617,848.0,31.16,24.4,15
2014-07-26 15:43:00,8.205e+18,161.58,5.3703,848.1,31.03,25.28,15
2014-07-26 15:45:00,8.334e+18,157.04,5.963,848.1,30.34,25.41,15
2014-07-26 15:55:00,7.848e+18,157.26,6.1292,848.2,29.9,25.22,15
2014-07-27 10:36:00,7.972e+18,47.53,3.5865,855.9,23.08,63.84,10
2014-07-27 10:37:00,7.99e+18,44.72,3.6622,855.9,22.8,65.13,10
2014-07-27 10:53:00,7.857e+18,61.96,4.8469,855.7,23.07,63.73,10
2014-07-27 11:00:00,7.838e+18,69.9,4.7232,855.7,23.78,59.33,11
2014-07-27 11:12:00,7.888e+18,85.5,1.9279,855.5,24.66,55.41,11
2014-07-27 11:15:00,7.822e+18,74.26,2.8424,855.5,25.07,54.11,11
2014-07-27 11:17:00,7.771e+18,79.79,4.0914,855.5,25.47,52.9,11
2014-07-27 11:19:00,7.983e+18,113.84,1.6076,855.5,24.93,54.37,11
2014-07-27 11:21:00,7.77e+18,59.02,4.8807,855.5,25.2,53.96,11
2014-07-27 11:52:00,7.69e+18,98.52,5.7023,855.2,26.58,43.78,11
2014-07-27 11:53:00,7.941e+18,114.09,4.6435,855.2,26.35,44.18,11
2014-07-27 11:54:00,7.749e+18,114.81,4.5234,855.2,26.37,43.94,11
2014-07-27 11:57:00,7.864e+18,115.21,5.8706,855.2,26.02,43.26,11
2014-07-27 12:01:00,7.927e+18,96.09,5.4089,855.2,26.31,42.55,12
2014-07-27 12:03:00,7.826e+18,99.41,6.3128,855.1,26.98,41.64,12
2014-07-27 12:06:00,7.868e+18,109.0,6.2151,855.1,26.33,42.22,12
2014-07-27 12:07:00,8.115e+18,109.24,5.7456,855.1,25.74,43.46,12
2014-07-27 12:09:00,8.067e+18,103.74,4.3961,855.1,25.86,43.5,12
2014-07-27 12:10:00,8.092e+18,104.17,6.8529,855.1,26.33,42.0,12
2014-07-27 12:12:00,8.314e+18,141.02,3.4599,855.2,25.83,42.63,12
2014-07-27 12:14:00,7.941e+18,102.95,3.5383,855.1,26.28,42.37,12
2014-07-27 12:15:00,7.79e+18,96.99,3.0047,855.1,25.87,42.99,12
2014-07-27 12:17:00,8.031e+18,70.57,4.3401,855.1,25.94,43.19,12
2014-07-27 12:18:00,7.767e+18,58.08,4.5917,855.0,25.91,43.14,12
2014-07-27 12:20:00,7.758e+18,85.02,3.4513,855.0,25.94,43.48,12
2014-07-27 12:21:00,7.962e+18,62.25,3.076,855.0,26.36,42.16,12
2014-07-27 12:23:00,8.192e+18,89.76,5.7779,854.9,26.12,42.62,12
2014-07-27 12:24:00,7.86e+18,100.2,5.0682,855.0,26.47,41.9,12
2014-07-27 12:26:00,8.01e+18,93.62,6.2479,854.9,27.13,40.61,12
2014-07-27 12:28:00,7.732e+18,96.47,5.4307,854.9,26.59,41.32,12
2014-07-27 12:29:00,7.947e+18,120.66,5.9065,854.9,26.92,40.15,12
2014-07-27 12:31:00,8.263e+18,126.31,6.782,854.8,26.57,40.58,12
2014-07-27 12:32:00,8.037e+18,119.83,6.0578,854.9,26.34,40.91,12
2014-07-27 12:34:00,8.033e+18,127.86,2.2174,855.0,25.67,42.2,12
2014-07-27 12:35:00,7.934e+18,136.31,1.4391,855.0,25.9,41.83,12
2014-07-27 12:37:00,8.379e+18,131.77,2.2573,854.9,26.82,41.04,12
2014-07-27 12:39:00,8.267e+18,105.31,2.9401,854.8,27.79,38.58,12
2014-07-27 12:40:00,7.858e+18,91.61,5.2479,854.8,27.47,38.84,12
2014-07-27 12:42:00,7.899e+18,67.84,5.3951,854.7,26.78,40.18,12
2014-07-27 12:43:00,8.169e+18,85.17,4.2659,854.7,26.48,40.7,12
2014-07-27 12:45:00,8.079e+18,111.91,4.7354,854.7,28.41,37.73,12
2014-07-27 12:46:00,8.017e+18,132.69,4.1107,854.7,28.36,36.83,12
2014-07-27 12:48:00,7.944e+18,101.88,4.3969,854.7,27.07,40.05,12
2014-07-27 12:49:00,8.041e+18,117.55,4.9445,854.7,27.09,39.02,12
2014-07-27 12:51:00,7.931e+18,117.34,4.1685,854.7,26.67,40.04,12
2014-07-27 12:53:00,7.883e+18,134.64,3.9547,854.7,26.64,40.05,12
2014-07-27 12:54:00,8.038e+18,149.74,5.7042,854.7,27.24,38.91,12
2014-07-27 12:56:00,7.673e+18,120.04,4.9982,854.7,27.16,39.05,12
2014-07-27 12:57:00,8.154e+18,106.02,5.6661,854.7,27.6,37.72,12
2014-07-27 12:59:00,8.079e+18,121.95,2.7846,854.7,27.87,37.7,12
2014-07-27 13:00:00,7.976e+18,85.23,2.9674,854.7,27.98,37.39,13
2014-07-27 13:02:00,8.128e+18,65.33,4.4156,854.6,27.55,37.92,13
2014-07-27 13:04:00,7.909e+18,104.5,5.6935,854.6,27.1,39.12,13
2014-07-27 13:05:00,8.147e+18,89.9,3.9956,854.6,27.04,39.19,13
2014-07-27 13:07:00,8.074e+18,124.38,2.1974,854.6,27.19,39.11,13
2014-07-27 13:08:00,7.75e+18,-88888.0,-88888.0,854.5,27.15,38.86,13
2014-07-27 13:10:00,8.117e+18,79.2,2.0484,854.6,27.5,38.46,13
2014-07-27 13:14:00,8.182e+18,112.77,5.0719,854.4,27.47,38.07,13
2014-07-27 13:16:00,7.712e+18,126.49,3.4956,854.4,26.55,40.73,13
2014-07-27 13:20:00,8.219e+18,131.65,2.637,854.3,26.78,40.33,13
2014-07-27 13:22:00,8.156e+18,58.69,3.8904,854.3,27.28,39.24,13
2014-07-27 13:23:00,8.214e+18,82.34,3.1451,854.3,26.96,39.53,13
2014-07-27 13:25:00,7.971e+18,328.6,1.2719,854.2,26.98,39.58,13
2014-07-27 13:27:00,8.284e+18,77.73,3.0081,854.2,27.44,39.23,13
2014-07-27 13:29:00,8.228e+18,113.2,5.2253,854.2,28.72,37.17,13
2014-07-27 13:30:00,8.156e+18,124.02,4.7802,854.2,28.19,38.29,13
2014-07-27 13:33:00,7.971e+18,104.79,3.6484,854.2,27.71,38.92,13
2014-07-27 13:36:00,8.035e+18,164.21,1.2786,854.1,28.05,37.36,13
2014-07-27 13:37:00,7.947e+18,96.68,2.8552,854.1,27.87,37.93,13
2014-07-27 13:39:00,8.012e+18,51.63,5.0607,854.0,27.72,38.06,13
2014-07-27 13:41:00,7.902e+18,79.92,4.1768,854.0,27.28,38.62,13
2014-07-27 13:42:00,8.191e+18,89.35,6.6279,853.9,27.56,38.17,13
2014-07-27 13:44:00,8.195e+18,65.0,3.225,854.0,27.62,38.23,13
2014-07-27 13:48:00,7.906e+18,119.8,4.618,854.0,28.17,36.83,13
2014-07-27 13:49:00,8.182e+18,119.48,3.3438,854.1,27.82,37.4,13
2014-07-27 13:51:00,7.962e+18,144.08,1.9224,854.0,27.51,38.43,13
2014-07-27 13:53:00,7.87e+18,89.46,2.9224,854.0,28.42,36.65,13
2014-07-27 13:54:00,8.062e+18,90.68,2.1083,854.0,27.99,37.05,13
2014-07-27 13:56:00,8.293e+18,80.71,1.6648,854.0,27.83,37.34,13
2014-07-27 13:57:00,8.022e+18,-88888.0,-88888.0,854.0,27.83,37.52,13
2014-07-27 13:59:00,7.931e+18,54.2,3.4594,853.9,28.25,37.0,13
2014-07-27 14:00:00,7.937e+18,34.85,2.9034,854.0,28.1,37.38,14
2014-07-27 14:02:00,8.107e+18,150.03,1.713,854.0,28.77,36.26,14
2014-07-27 14:04:00,8.155e+18,139.79,3.9464,853.9,28.63,36.5,14
2014-07-27 14:05:00,8.283e+18,123.47,3.6557,853.9,28.84,36.22,14
2014-07-27 14:07:00,8.184e+18,116.71,4.2292,853.9,28.36,37.14,14
2014-07-27 14:08:00,8.185e+18,135.49,3.1602,853.9,28.42,37.55,14
2014-07-27 14:10:00,7.992e+18,128.73,2.3633,853.9,28.36,37.42,14
2014-07-27 14:11:00,8.114e+18,115.7,1.782,853.9,28.56,36.71,14
2014-07-27 14:13:00,8.126e+18,102.95,1.2901,853.8,27.86,36.41,14
2014-07-27 14:14:00,8.165e+18,86.07,3.0081,853.8,27.86,37.05,14
2014-07-27 14:16:00,8.264e+18,-88888.0,-88888.0,853.8,27.97,36.4,14
2014-07-27 14:18:00,8.119e+18,150.79,3.699,853.7,28.2,36.34,14
2014-07-27 14:19:00,8.168e+18,177.74,3.6276,853.8,28.3,36.13,14
2014-07-27 14:21:00,8.087e+18,216.06,1.4156,853.7,28.11,36.25,14
2014-07-27 14:22:00,8.221e+18,172.16,1.4419,853.7,28.37,35.77,14
2014-07-27 14:24:00,8.058e+18,174.58,1.3917,853.7,28.1,36.25,14
2014-07-27 14:25:00,8.293e+18,199.65,1.1706,853.7,28.12,36.2,14
2014-07-27 14:26:00,8.033e+18,-88888.0,-88888.0,853.7,28.23,35.93,14
2014-07-27 14:29:00,7.978e+18,173.42,2.3742,853.7,28.46,35.87,14
2014-07-27 14:30:00,8.129e+18,175.01,3.3299,853.6,28.75,35.48,14
2014-07-27 14:32:00,8.168e+18,182.49,2.4521,853.6,28.84,35.09,14
2014-07-27 14:33:00,8.094e+18,194.07,4.8003,853.6,28.91,34.51,14
2014-07-27 14:34:00,8.142e+18,186.24,2.2346,853.5,28.32,35.66,14
2014-07-27 14:36:00,8.025e+18,171.09,3.4063,853.5,28.96,34.69,14
2014-07-27 14:37:00,8.147e+18,184.29,1.6164,853.5,28.85,34.6,14
2014-07-27 14:39:00,8.428e+18,157.99,3.1984,853.5,28.93,34.85,14
2014-07-27 14:41:00,8.294e+18,133.61,3.5036,853.4,28.87,35.83,14
2014-07-27 14:43:00,8.395e+18,99.25,1.6789,853.4,28.85,35.7,14
2014-07-27 14:44:00,7.995e+18,105.03,4.3146,853.3,29.0,35.43,14
2014-07-27 14:45:00,8.342e+18,122.21,1.894,853.5,28.69,35.5,14
2014-07-27 14:47:00,8.12e+18,142.19,2.9943,853.4,29.19,34.99,14
2014-07-27 14:48:00,8.319e+18,141.55,3.2143,853.4,29.2,34.8,14
2014-07-27 14:50:00,8.138e+18,133.74,4.1151,853.4,29.14,34.42,14
2014-07-27 14:51:00,8.221e+18,125.7,2.8404,853.4,28.67,35.54,14
2014-07-27 14:54:00,8.275e+18,188.57,2.8547,853.4,28.82,35.09,14
2014-07-27 14:55:00,8.516e+18,194.74,2.9464,853.4,28.62,35.49,14
2014-07-27 14:56:00,8.237e+18,202.31,2.4531,853.4,28.77,35.18,14
2014-07-27 14:58:00,8.003e+18,281.64,1.6302,853.4,28.93,34.61,14
2014-07-27 14:59:00,8.141e+18,264.42,2.6177,853.4,29.01,34.77,14
2014-07-27 15:04:00,8.106e+18,207.37,1.3354,853.2,29.42,34.19,15
2014-07-27 15:06:00,8.362e+18,165.62,2.9805,853.2,29.32,33.69,15
2014-07-27 15:14:00,7.947e+18,127.87,4.3234,853.1,29.92,33.03,15
2014-07-27 15:18:00,7.95e+18,130.54,2.2286,853.1,29.74,33.46,15
2014-07-27 15:19:00,7.81e+18,128.08,1.7208,853.1,29.67,33.19,15
2014-07-27 15:21:00,8.108e+18,100.43,2.6841,853.1,29.72,32.95,15
2014-07-27 15:22:00,8.15e+18,139.71,3.9036,853.1,29.71,33.13,15
2014-07-27 15:24:00,8.08e+18,186.47,2.9286,853.1,29.69,33.41,15
2014-07-27 15:27:00,8.462e+18,147.77,1.751,853.1,29.32,33.85,15
2014-07-27 15:28:00,8.013e+18,140.77,2.2112,853.1,29.41,33.93,15
2014-07-27 15:32:00,8.068e+18,169.09,3.4466,853.1,29.57,33.42,15
2014-07-27 15:33:00,8.292e+18,184.33,2.2586,853.1,29.86,32.98,15
2014-07-27 15:35:00,7.838e+18,132.13,3.4656,853.0,30.11,32.34,15
2014-07-27 15:38:00,8.319e+18,134.57,2.8753,853.0,29.73,32.55,15
2014-07-27 15:39:00,7.802e+18,113.23,3.143,852.9,29.69,32.32,15
2014-07-27 15:44:00,7.934e+18,155.36,1.9633,852.9,29.33,32.86,15
2014-07-27 16:25:00,7.6e+18,171.7,4.331,852.6,28.59,37.55,16
2014-07-27 16:34:00,8e+18,188.61,3.1396,852.5,28.77,37.57,16
2014-07-27 16:39:00,8.076e+18,182.28,3.4539,852.3,29.28,37.03,16
2014-07-27 16:40:00,7.981e+18,150.78,4.807,852.2,29.3,37.35,16
2014-07-27 16:41:00,7.952e+18,167.07,3.8393,852.3,28.95,37.83,16
2014-07-27 16:43:00,7.86e+18,172.63,5.0026,852.3,28.62,38.37,16
2014-07-27 16:44:00,8.073e+18,176.77,3.2206,852.3,28.63,38.48,16
2014-07-27 16:47:00,7.786e+18,200.85,2.2688,852.2,28.6,38.4,16
2014-07-27 16:48:00,7.801e+18,170.44,2.8714,852.2,28.7,38.65,16
2014-07-27 16:50:00,8.145e+18,164.95,3.1594,852.3,28.18,39.25,16
2014-07-27 16:51:00,8.302e+18,176.23,1.2052,852.3,28.05,39.4,16
2014-07-27 16:52:00,7.982e+18,182.19,1.9771,852.3,28.34,38.97,16
2014-07-27 16:54:00,7.986e+18,164.18,3.4174,852.3,28.99,37.68,16
2014-07-27 16:55:00,7.902e+18,194.94,3.3089,852.3,28.85,37.6,16
2014-07-27 16:57:00,7.633e+18,182.12,1.4974,852.4,28.48,37.98,16
2014-07-27 16:59:00,7.973e+18,164.96,1.4526,852.4,29.0,37.11,16
