datetime,pandora,Direction,Speed,Pressure,Temperature,Humidity,hour
2014-07-28 10:16:00,7867000000000000.0,-88888.0,-88888.0,855.2,23.68,53.42,10
2014-07-28 10:17:00,7364000000000000.0,331.68,2.0133,855.2,23.56,53.1,10
2014-07-28 10:18:00,8146000000000000.0,322.89,2.2305,855.2,23.1,55.38,10
2014-07-28 10:20:00,8117000000000000.0,292.01,1.4958,855.1,23.45,54.95,10
2014-07-28 10:22:00,7569000000000000.0,339.44,1.7383,855.1,24.17,52.35,10
2014-07-28 10:24:00,7296000000000000.0,68.25,1.9974,855.1,23.32,55.83,10
2014-07-28 10:25:00,7077000000000000.0,67.0,2.726,855.1,23.6,55.11,10
2014-07-28 10:27:00,7423000000000000.0,71.97,2.701,855.1,23.2,55.27,10
2014-07-28 10:28:00,7299000000000000.0,87.69,2.3891,855.1,23.25,54.41,10
2014-07-28 10:29:00,7078000000000000.0,84.79,2.3609,855.1,23.56,54.48,10
2014-07-28 10:31:00,7040000000000000.0,26.59,2.056,855.1,23.82,52.25,10
2014-07-28 10:32:00,7204000000000000.0,15.78,1.6469,855.1,23.48,52.71,10
2014-07-28 10:35:00,6781000000000000.0,31.63,2.6247,855.1,23.92,52.0,10
2014-07-28 10:36:00,6497000000000000.0,350.29,2.3052,855.1,23.86,51.7,10
2014-07-28 10:37:00,6981000000000000.0,340.46,1.6951,855.0,23.47,52.48,10
2014-07-28 10:39:00,7086000000000000.0,57.33,2.0854,855.0,23.91,51.99,10
2014-07-28 10:40:00,7100000000000000.0,353.53,2.0563,855.0,24.18,50.66,10
2014-07-28 10:42:00,7443000000000000.0,49.99,1.6461,854.9,23.68,52.77,10
2014-07-28 10:43:00,7782000000000000.0,49.39,2.3068,854.9,23.71,52.35,10
2014-07-28 10:45:00,7202000000000000.0,80.66,1.55,854.9,23.98,51.85,10
2014-07-28 10:47:00,7789000000000000.0,43.12,3.0552,854.9,23.65,53.8,10
2014-07-28 10:49:00,7627000000000000.0,55.11,3.0315,854.9,24.22,51.65,10
2014-07-28 10:50:00,7477000000000000.0,43.6,1.4659,854.9,24.17,51.44,10
2014-07-28 10:51:00,8387000000000000.0,-88888.0,-88888.0,854.8,24.27,51.1,10
2014-07-28 10:53:00,8390000000000000.0,35.25,3.8841,854.8,24.04,53.4,10
2014-07-28 10:54:00,7559000000000000.0,26.46,2.712,854.8,24.01,53.53,10
2014-07-28 10:56:00,8207000000000000.0,349.99,2.3,854.7,23.83,53.7,10
2014-07-28 10:57:00,7685000000000000.0,84.3,3.6328,854.7,24.53,48.51,10
2014-07-28 11:00:00,8055000000000000.0,76.24,3.5786,854.7,24.74,44.16,11
2014-07-28 11:01:00,7261000000000000.0,71.41,3.0385,854.7,24.58,43.87,11
2014-07-28 11:02:00,7446000000000000.0,54.93,3.0596,854.7,24.89,43.95,11
2014-07-28 11:04:00,7466000000000000.0,86.33,1.1344,854.7,24.81,45.35,11
2014-07-28 11:05:00,7651000000000000.0,111.33,1.3174,854.8,25.14,44.23,11
2014-07-28 11:07:00,7471000000000000.0,50.56,2.9456,854.7,25.2,45.73,11
2014-07-28 11:08:00,7781000000000000.0,70.22,2.1234,854.7,25.35,45.41,11
2014-07-28 11:10:00,7770000000000000.0,91.13,2.2049,854.7,25.04,46.16,11
2014-07-28 11:12:00,7331000000000000.0,62.95,2.1258,854.6,25.37,45.44,11
2014-07-28 11:13:00,7509000000000000.0,55.82,3.169,854.6,25.57,44.75,11
2014-07-28 11:15:00,7984000000000000.0,54.35,1.6984,854.7,24.53,47.22,11
2014-07-28 11:16:00,8501000000000000.0,345.58,2.2208,854.6,24.63,47.46,11
2014-07-28 11:18:00,9012000000000000.0,358.34,2.1284,854.6,25.01,47.26,11
2014-07-28 11:19:00,8244000000000000.0,43.22,2.8951,854.6,24.9,47.47,11
2014-07-28 11:21:00,8450000000000000.0,68.88,2.7341,854.7,25.07,47.7,11
2014-07-28 11:22:00,8116000000000000.0,50.43,4.0758,854.6,25.36,47.27,11
2014-07-28 11:24:00,8164000000000000.0,76.17,2.3932,854.7,24.73,48.93,11
2014-07-28 11:26:00,7793000000000000.0,97.14,1.4737,854.6,25.4,46.99,11
2014-07-28 11:27:00,7765000000000000.0,68.2,1.4927,854.6,25.59,46.21,11
2014-07-28 11:29:00,8299000000000000.0,75.83,3.0797,854.5,25.5,46.7,11
2014-07-28 11:30:00,7990000000000000.0,65.23,3.1828,854.5,25.71,45.98,11
2014-07-28 11:32:00,7698000000000000.0,54.8,3.2536,854.5,26.16,45.69,11
2014-07-28 11:33:00,7498000000000000.0,91.46,2.1365,854.5,26.09,44.5,11
2014-07-28 11:35:00,8057000000000000.0,117.94,1.013,854.5,26.24,44.28,11
2014-07-28 11:37:00,7299000000000000.0,49.28,5.2609,854.5,26.6,43.66,11
2014-07-28 11:38:00,6694000000000000.0,54.3,5.4768,854.5,25.74,45.27,11
2014-07-28 11:40:00,6810000000000000.0,46.53,4.0549,854.5,25.55,45.89,11
2014-07-28 11:41:00,7449000000000000.0,59.4,3.4385,854.5,25.37,46.24,11
2014-07-28 11:43:00,7401000000000000.0,-88888.0,-88888.0,854.5,25.66,45.89,11
2014-07-28 11:44:00,7159000000000000.0,46.16,1.6331,854.4,26.26,44.03,11
2014-07-28 11:46:00,6714000000000000.0,49.85,1.5513,854.4,26.61,43.15,11
2014-07-28 11:47:00,7078000000000000.0,83.27,3.4138,854.3,26.54,43.42,11
2014-07-28 11:49:00,7117000000000000.0,81.95,2.7336,854.3,26.68,42.68,11
2014-07-28 11:51:00,6499000000000000.0,85.21,1.1729,854.4,26.27,43.45,11
2014-07-28 11:52:00,7226000000000000.0,-88888.0,-88888.0,854.3,26.5,43.24,11
2014-07-28 11:54:00,6395000000000000.0,352.38,1.0625,854.2,26.4,43.28,11
2014-07-28 11:55:00,6855000000000000.0,34.54,2.2044,854.2,26.36,43.88,11
2014-07-28 11:57:00,6462000000000000.0,49.34,4.8221,854.2,26.8,42.22,11
2014-07-28 11:58:00,6847000000000000.0,52.48,3.8,854.2,26.14,43.58,11
2014-07-28 12:00:00,7204000000000000.0,59.63,2.3263,854.2,26.24,43.85,12
2014-07-28 12:02:00,6715000000000000.0,41.09,3.7146,854.2,26.69,43.23,12
2014-07-28 12:03:00,6602000000000000.0,51.19,3.7372,854.2,26.94,42.45,12
2014-07-28 12:05:00,6696000000000000.0,357.95,1.031,854.2,26.61,43.12,12
2014-07-28 12:06:00,6380000000000000.0,88.7,3.2414,854.2,26.94,42.64,12
2014-07-28 12:08:00,6150000000000000.0,85.82,4.2242,854.1,27.37,41.6,12
2014-07-28 12:09:00,5963000000000000.0,96.27,2.0531,854.1,27.5,41.39,12
2014-07-28 12:11:00,6559000000000000.0,66.79,2.9695,854.1,27.64,40.68,12
2014-07-28 12:12:00,5746000000000000.0,68.19,3.9495,854.1,27.31,40.91,12
2014-07-28 12:14:00,6052000000000000.0,112.92,2.4531,854.1,26.97,42.17,12
2014-07-28 12:16:00,6052000000000000.0,72.78,1.0477,854.0,27.25,41.32,12
2014-07-28 12:17:00,6079000000000000.0,119.57,2.2313,854.0,27.35,41.49,12
2014-07-28 12:19:00,5624000000000000.0,76.13,4.2432,853.8,27.84,40.56,12
2014-07-28 12:20:00,6204000000000000.0,56.67,4.493,853.8,27.63,40.52,12
2014-07-28 12:22:00,6675000000000000.0,69.53,3.4622,853.8,27.11,41.32,12
2014-07-28 12:23:00,6771000000000000.0,43.0,4.5672,853.8,27.22,41.14,12
2014-07-28 12:25:00,6827000000000000.0,47.75,2.8211,853.8,27.22,41.41,12
2014-07-28 12:27:00,6394000000000000.0,42.1,1.9492,853.7,27.27,41.11,12
2014-07-28 12:28:00,6892000000000000.0,-88888.0,-88888.0,853.7,27.23,41.48,12
2014-07-28 12:30:00,6652000000000000.0,128.32,3.9042,853.7,28.42,36.31,12
2014-07-28 12:31:00,6811000000000000.0,126.59,3.8664,853.7,28.46,35.5,12
2014-07-28 12:33:00,6461000000000000.0,53.08,3.581,853.7,28.1,35.96,12
2014-07-28 12:34:00,6104000000000000.0,63.14,2.3185,853.7,27.84,36.12,12
2014-07-28 12:36:00,6050000000000000.0,67.17,2.3451,853.7,27.71,36.66,12
2014-07-28 12:37:00,6171000000000000.0,92.66,4.956,853.6,28.32,34.81,12
2014-07-28 12:39:00,6242000000000000.0,109.66,5.6206,853.5,28.88,34.42,12
2014-07-28 12:41:00,6590000000000000.0,117.0,5.4672,853.5,29.45,33.38,12
2014-07-28 12:42:00,6702000000000000.0,115.66,3.7875,853.6,28.94,33.82,12
2014-07-28 12:44:00,6047000000000000.0,108.74,5.3745,853.5,28.87,34.55,12
2014-07-28 12:45:00,5882000000000000.0,101.78,6.974,853.5,28.85,34.08,12
2014-07-28 12:47:00,6175000000000000.0,129.05,1.4995,853.5,27.97,35.83,12
2014-07-28 12:48:00,5972000000000000.0,93.53,1.8883,853.5,28.16,35.64,12
2014-07-28 12:49:00,6409000000000000.0,90.55,3.3115,853.4,28.43,35.42,12
2014-07-28 12:52:00,6398000000000000.0,111.06,5.6784,853.3,29.59,33.26,12
2014-07-28 12:53:00,7045000000000000.0,111.73,6.2042,853.3,29.22,33.36,12
2014-07-28 12:55:00,7469000000000000.0,103.34,5.9674,853.3,29.26,33.27,12
2014-07-28 12:56:00,7021000000000000.0,104.91,4.9346,853.4,28.94,33.56,12
2014-07-28 12:58:00,6162000000000000.0,108.05,5.1857,853.3,28.48,34.26,12
2014-07-28 12:59:00,5995000000000000.0,118.66,3.5573,853.4,28.22,35.07,12
2014-07-28 13:00:00,6194000000000000.0,124.34,3.4648,853.4,28.88,34.21,13
2014-07-28 13:02:00,6230000000000000.0,94.14,6.0536,853.3,28.61,34.28,13
2014-07-28 13:04:00,5856000000000000.0,111.08,2.813,853.3,28.07,35.44,13
2014-07-28 13:06:00,6065000000000000.0,112.19,3.4299,853.3,28.6,35.01,13
2014-07-28 13:07:00,6228000000000000.0,136.03,3.1573,853.2,28.68,35.24,13
2014-07-28 13:09:00,6652000000000000.0,155.7,1.712,853.2,29.32,34.64,13
2014-07-28 13:10:00,6456000000000000.0,171.86,2.4091,853.2,29.73,33.85,13
2014-07-28 13:11:00,6616000000000000.0,105.11,2.7323,853.2,29.24,33.81,13
2014-07-28 13:13:00,6890000000000000.0,101.17,5.0826,853.1,28.91,34.83,13
2014-07-28 13:14:00,7017000000000000.0,79.18,4.1385,853.1,28.51,35.72,13
2014-07-28 13:17:00,7004000000000000.0,98.54,3.1841,853.1,28.77,35.65,13
2014-07-28 13:20:00,8996000000000000.0,94.63,3.4505,853.1,29.75,33.77,13
2014-07-28 13:22:00,7049000000000000.0,116.84,5.6398,852.9,29.2,34.84,13
2014-07-28 13:23:00,7372000000000000.0,114.52,4.6224,852.9,29.14,35.14,13
2014-07-28 13:26:00,6757000000000000.0,74.77,4.7716,852.9,28.37,35.96,13
2014-07-28 13:33:00,5899000000000000.0,86.16,2.6979,852.8,29.37,34.57,13
2014-07-28 13:34:00,6273000000000000.0,84.58,2.9927,852.8,28.61,35.5,13
2014-07-28 13:42:00,6086000000000000.0,91.17,5.2023,852.7,29.69,32.71,13
2014-07-28 13:44:00,5966000000000000.0,115.78,4.2878,852.7,28.95,33.63,13
2014-07-28 13:49:00,5566000000000000.0,178.04,1.9133,852.8,29.14,33.35,13
2014-07-28 13:51:00,6645000000000000.0,148.37,5.1732,852.7,28.86,33.72,13
2014-07-28 13:56:00,5893000000000000.0,169.01,4.0237,852.7,29.26,32.41,13
2014-07-28 13:58:00,6104000000000000.0,160.62,5.649,852.7,29.62,32.63,13
2014-07-28 14:00:00,5575000000000000.0,143.56,4.344,852.6,29.11,33.5,14
2014-07-28 14:02:00,5863000000000000.0,173.68,3.5807,852.7,29.82,32.26,14
2014-07-28 14:03:00,6277000000000000.0,173.78,5.1656,852.6,29.7,31.84,14
2014-07-28 14:05:00,6284000000000000.0,178.39,4.707,852.6,29.36,32.33,14
2014-07-28 14:06:00,6440000000000000.0,150.57,5.0852,852.6,30.14,30.99,14
2014-07-28 14:08:00,6545000000000000.0,109.84,4.7938,852.6,29.89,31.78,14
2014-07-28 14:09:00,6579000000000000.0,100.34,5.5042,852.5,29.8,31.96,14
2014-07-28 14:11:00,6939000000000000.0,99.87,3.1414,852.5,29.69,32.0,14
2014-07-28 14:13:00,6086000000000000.0,206.13,1.4904,852.5,29.44,32.57,14
2014-07-28 14:14:00,6177000000000000.0,194.1,3.4875,852.6,29.75,32.62,14
2014-07-28 14:16:00,5946000000000000.0,178.82,3.4987,852.5,29.99,32.37,14
2014-07-28 14:17:00,6422000000000000.0,183.71,3.7185,852.5,29.54,32.98,14
2014-07-28 14:19:00,6574000000000000.0,221.46,1.2628,852.5,29.52,33.31,14
2014-07-28 14:20:00,6459000000000000.0,217.13,2.7633,852.5,29.75,32.8,14
2014-07-28 14:22:00,6461000000000000.0,194.23,1.9557,852.5,29.85,32.88,14
2014-07-28 14:23:00,6741000000000000.0,154.96,2.4383,852.4,30.11,32.26,14
2014-07-28 14:25:00,6127000000000000.0,179.79,3.0701,852.4,29.67,32.81,14
2014-07-28 14:27:00,6182000000000000.0,178.69,1.7453,852.4,29.69,32.74,14
2014-07-28 14:28:00,6450000000000000.0,175.29,3.237,852.4,29.93,32.42,14
2014-07-28 14:30:00,6418000000000000.0,180.63,2.6328,852.4,30.48,31.84,14
2014-07-28 14:31:00,6662000000000000.0,148.29,1.9599,852.4,30.2,32.54,14
2014-07-28 14:33:00,6567000000000000.0,104.07,5.131,852.4,29.61,34.04,14
2014-07-28 14:37:00,6782000000000000.0,100.16,1.856,852.5,29.27,34.18,14
2014-07-28 14:38:00,6872000000000000.0,50.69,1.6724,852.5,28.93,34.68,14
2014-07-28 15:05:00,5359000000000000.0,76.03,1.9878,852.3,29.5,35.66,15
2014-07-28 15:07:00,4958000000000000.0,-88888.0,-88888.0,852.3,29.8,35.25,15
2014-07-28 15:08:00,5355000000000000.0,63.82,1.7383,852.3,30.06,34.51,15
2014-07-28 15:11:00,4821000000000000.0,120.2,1.8109,852.3,29.44,35.1,15
2014-07-28 15:12:00,5543000000000000.0,123.55,3.7216,852.2,29.38,36.38,15
2014-07-28 15:16:00,5938000000000000.0,135.66,6.2596,852.2,29.13,37.6,15
2014-07-28 15:17:00,6414000000000000.0,125.31,7.0573,852.1,29.08,37.5,15
2014-07-28 16:35:00,6565000000000000.0,194.63,4.6393,852.3,22.26,70.99,16
2014-07-28 16:38:00,6906000000000000.0,199.45,4.7643,852.3,22.3,70.44,16
2014-07-28 16:41:00,8875000000000000.0,201.31,4.8984,852.4,22.6,67.6,16
2014-07-28 16:44:00,5567000000000000.0,195.59,4.3888,852.4,23.21,66.96,16
2014-07-28 16:45:00,5285000000000000.0,195.04,5.024,852.4,23.57,64.31,16
2014-07-28 16:46:00,4935000000000000.0,199.84,5.5964,852.4,23.86,62.45,16
2014-07-28 16:49:00,5537000000000000.0,199.29,6.0961,852.3,24.81,54.5,16
2014-07-28 16:50:00,5025000000000000.0,199.18,5.113,852.3,25.24,52.89,16
2014-07-28 16:52:00,5000000000000000.0,194.72,5.2,852.3,25.56,52.65,16
2014-07-28 16:53:00,5421000000000000.0,197.9,5.1271,852.4,25.63,54.98,16
2014-07-28 16:54:00,5870000000000000.0,195.11,4.6854,852.4,25.75,56.15,16
2014-07-28 16:56:00,5974000000000000.0,189.46,4.876,852.4,25.98,55.86,16
2014-07-28 16:57:00,6177000000000000.0,185.98,5.5747,852.3,25.94,56.55,16
2014-07-28 16:59:00,6469000000000000.0,183.29,5.6961,852.3,25.94,56.08,16
2014-07-28 17:01:00,6070000000000000.0,185.73,8.1643,852.3,25.44,56.95,17
2014-07-28 17:03:00,6263000000000000.0,191.35,8.4375,852.4,24.16,62.05,17
2014-07-28 17:04:00,6956000000000000.0,190.12,8.1849,852.4,23.75,63.96,17
2014-07-28 17:05:00,6867000000000000.0,191.08,7.694,852.4,23.47,63.87,17
2014-07-28 17:07:00,6253000000000000.0,195.21,7.1763,852.4,23.23,64.55,17
2014-07-28 17:08:00,5784000000000000.0,189.41,7.2758,852.4,23.1,64.5,17
2014-07-28 17:12:00,5717000000000000.0,199.91,7.3766,852.4,23.36,63.15,17
2014-07-28 17:14:00,5927000000000000.0,191.49,6.9367,852.4,23.11,65.68,17
2014-07-28 17:15:00,6227000000000000.0,184.79,6.7331,852.3,23.15,66.4,17
2014-07-28 17:17:00,6310000000000000.0,190.5,7.3398,852.3,23.21,66.95,17
2014-07-28 17:18:00,6540000000000000.0,194.73,6.7185,852.3,23.27,66.07,17
2014-07-28 17:19:00,6634000000000000.0,195.58,7.6708,852.3,23.3,65.34,17
2014-07-28 17:21:00,6331000000000000.0,199.68,7.1245,852.3,23.01,66.29,17
2014-07-28 17:22:00,6483000000000000.0,202.6,6.4258,852.3,23.0,66.68,17
2014-07-28 17:24:00,6365000000000000.0,198.34,6.8909,852.3,23.03,66.43,17
2014-07-28 17:26:00,6259000000000000.0,195.36,6.3904,852.3,23.14,67.06,17
2014-07-28 17:27:00,6570000000000000.0,200.35,6.6396,852.3,23.21,66.29,17
2014-07-28 17:30:00,6194000000000000.0,193.12,5.474,852.3,23.55,65.24,17
2014-07-28 17:32:00,6285000000000000.0,201.37,6.1943,852.3,23.8,63.07,17
2014-07-28 17:35:00,6088000000000000.0,195.5,7.2156,852.3,23.7,62.63,17
2014-07-28 17:37:00,6120000000000000.0,197.6,5.8469,852.2,23.51,64.11,17
2014-07-28 17:38:00,6546000000000000.0,197.25,5.8836,852.1,23.46,63.39,17
2014-07-28 17:39:00,6386000000000000.0,196.57,6.7406,852.1,23.39,62.69,17
2014-07-28 17:42:00,6393000000000000.0,195.73,7.4422,852.0,23.33,61.13,17
2014-07-28 17:43:00,6416000000000000.0,196.92,7.5693,852.0,23.23,61.54,17
2014-07-28 17:46:00,6458000000000000.0,206.25,7.7018,852.0,23.08,61.48,17
2014-07-28 17:48:00,6484000000000000.0,206.25,7.2453,851.9,22.7,61.77,17
2014-07-28 17:49:00,6838000000000000.0,199.41,7.1354,851.9,22.62,61.36,17
2014-07-28 17:51:00,7042000000000000.0,205.1,5.2286,851.9,22.63,60.69,17
2014-07-28 17:52:00,7746000000000000.0,203.23,4.4867,851.9,22.69,60.82,17
2014-07-28 17:55:00,7626000000000000.0,209.02,5.7615,851.9,22.62,57.76,17
2014-07-28 18:00:00,8466000000000000.0,200.82,5.2667,851.8,22.68,59.37,18
2014-07-28 18:01:00,8204000000000000.0,211.78,5.6786,851.8,22.77,59.19,18
2014-07-28 18:03:00,7415000000000000.0,207.27,5.3474,851.8,22.77,59.49,18
2014-07-28 18:04:00,8469000000000000.0,204.18,4.9505,851.8,22.76,59.96,18
2014-07-28 18:06:00,8084000000000000.0,205.18,6.3604,851.8,22.8,59.94,18
2014-07-28 18:07:00,8355000000000000.0,210.61,5.9638,851.7,22.84,59.83,18
2014-07-28 18:09:00,7836000000000000.0,203.64,6.6982,851.7,22.83,60.56,18
2014-07-28 18:11:00,9215000000000000.0,201.42,5.8188,851.7,22.89,60.83,18
2014-07-28 18:12:00,8664000000000000.0,203.14,5.7755,851.7,22.88,61.52,18
2014-07-28 18:13:00,7917000000000000.0,201.55,6.0341,851.7,22.83,61.47,18
2014-07-28 18:15:00,7671000000000000.0,191.1,5.9786,851.7,22.81,61.93,18
2014-07-28 18:16:00,7951000000000000.0,190.01,5.807,851.7,22.74,62.27,18
2014-07-28 18:18:00,7775000000000000.0,185.48,5.8219,851.7,22.74,62.84,18
2014-07-28 18:19:00,9079000000000000.0,183.61,5.738,851.7,22.74,62.75,18
2014-07-28 18:21:00,8886000000000000.0,185.43,5.1339,851.7,22.92,63.61,18
2014-07-28 18:23:00,7800000000000000.0,195.56,6.6669,851.7,22.79,62.84,18
2014-07-28 18:24:00,6892000000000000.0,200.23,5.0052,851.7,22.75,63.78,18
2014-07-28 18:25:00,6818000000000000.0,200.86,4.944,851.6,22.91,63.79,18
2014-07-28 18:27:00,6369000000000000.0,193.89,5.5612,851.6,23.03,63.85,18
2014-07-28 18:28:00,6877000000000000.0,199.41,5.9646,851.6,23.09,63.84,18
2014-07-28 18:29:00,7064000000000000.0,202.05,5.7099,851.5,23.21,63.38,18
2014-07-28 18:31:00,6589000000000000.0,199.04,6.0008,851.4,23.47,62.55,18
2014-07-28 18:33:00,6001000000000000.0,192.78,7.4536,851.4,23.67,61.96,18
2014-07-28 18:34:00,6186000000000000.0,197.28,6.1242,851.4,23.74,61.98,18
2014-07-28 18:36:00,6577000000000000.0,190.64,6.163,851.3,23.99,61.67,18
2014-07-28 18:37:00,6797000000000000.0,193.66,5.4906,851.3,24.05,61.73,18
2014-07-28 18:39:00,7192000000000000.0,192.12,7.9471,851.3,23.98,61.39,18
2014-07-28 18:40:00,7320000000000000.0,188.35,7.7872,851.4,23.87,61.41,18
2014-07-28 18:42:00,7548000000000000.0,190.83,7.0398,851.4,23.94,61.42,18
2014-07-28 18:43:00,7365000000000000.0,189.71,6.6451,851.3,24.01,61.37,18
2014-07-28 18:45:00,7051000000000000.0,190.94,5.8375,851.3,24.04,61.64,18
2014-07-28 18:47:00,7410000000000000.0,191.8,6.7023,851.3,24.07,60.83,18
2014-07-28 18:48:00,7166000000000000.0,191.27,7.1331,851.3,24.1,60.52,18
2014-07-28 18:49:00,7335000000000000.0,189.97,5.1924,851.3,24.1,61.29,18
2014-07-28 18:51:00,7422000000000000.0,184.12,5.4031,851.3,24.15,61.12,18
2014-07-28 18:52:00,7277000000000000.0,185.39,5.9331,851.3,24.13,60.84,18
2014-07-28 18:54:00,7565000000000000.0,196.64,6.0096,851.3,24.05,60.89,18
2014-07-28 18:55:00,7514000000000000.0,186.54,5.2766,851.3,24.01,61.82,18
2014-07-28 18:57:00,7181000000000000.0,182.5,5.1464,851.3,23.98,61.67,18
2014-07-28 18:58:00,8066000000000000.0,180.76,5.0438,851.3,23.92,61.95,18
2014-07-28 19:00:00,8054000000000000.0,176.01,4.5893,851.3,23.87,62.71,19
2014-07-28 19:02:00,8154000000000000.0,171.11,5.1201,851.3,23.76,62.44,19
2014-07-28 19:03:00,8976000000000000.0,168.67,4.5029,851.3,23.71,62.8,19
2014-07-28 19:05:00,9217000000000000.0,165.01,4.0477,851.3,23.67,63.34,19
2014-07-28 19:06:00,9855000000000000.0,164.1,4.0943,851.3,23.61,63.8,19
2014-07-28 19:08:00,9638000000000000.0,158.16,4.1792,851.4,23.52,64.89,19
2014-07-28 19:10:00,9679000000000000.0,153.1,4.368,851.4,23.45,65.27,19
2014-07-28 19:11:00,9802000000000000.0,149.9,3.9125,851.4,23.41,65.68,19
2014-07-28 19:13:00,9965000000000000.0,151.73,3.8831,851.5,23.29,66.13,19
2014-07-28 19:14:00,9929000000000000.0,147.28,4.0901,851.5,23.25,66.24,19
2014-07-28 19:15:00,1.02e+16,150.36,4.3674,851.5,23.26,65.66,19
2014-07-28 19:17:00,1.051e+16,147.63,3.1654,851.6,23.25,66.06,19
2014-07-28 19:18:00,1.121e+16,145.38,2.9451,851.6,23.17,66.86,19
2014-07-28 19:26:00,1.068e+16,135.92,3.537,851.8,22.93,68.89,19
2014-07-28 19:36:00,1.078e+16,136.92,4.0378,851.8,22.76,69.24,19
2014-07-28 19:38:00,1.041e+16,131.37,3.3396,851.8,22.67,69.73,19
2014-07-29 06:14:00,1.069e+16,304.0,3.2693,852.1,14.77,90.08,6
2014-07-29 06:16:00,1.032e+16,304.49,3.4401,852.1,14.83,89.87,6
2014-07-29 06:17:00,1.016e+16,306.86,3.7674,852.1,14.8,89.75,6
2014-07-29 06:18:00,1.028e+16,309.39,3.7448,852.1,14.77,89.66,6
2014-07-29 06:26:00,1.057e+16,311.52,3.0688,852.2,14.65,89.55,6
2014-07-29 06:27:00,8597000000000000.0,310.71,2.9396,852.2,14.69,89.54,6
2014-07-29 06:30:00,9679000000000000.0,309.69,3.2266,852.2,14.81,89.39,6
2014-07-29 06:31:00,7733000000000000.0,312.3,3.4151,852.2,14.89,89.27,6
2014-07-29 06:33:00,9253000000000000.0,309.97,2.7641,852.2,15.0,89.06,6
2014-07-29 06:35:00,9270000000000000.0,311.33,2.6555,852.2,15.1,88.91,6
2014-07-29 06:36:00,9262000000000000.0,312.8,2.9458,852.2,15.18,88.84,6
2014-07-29 06:37:00,9338000000000000.0,313.78,2.9503,852.3,15.25,88.75,6
2014-07-29 06:39:00,9304000000000000.0,329.09,2.2638,852.3,15.32,88.63,6
2014-07-29 06:40:00,9564000000000000.0,326.48,1.6341,852.3,15.37,88.68,6
2014-07-29 06:41:00,9684000000000000.0,330.04,1.9367,852.3,15.45,88.75,6
2014-07-29 06:43:00,9588000000000000.0,316.19,1.7823,852.2,15.61,88.78,6
2014-07-29 06:45:00,9213000000000000.0,311.04,1.649,852.3,15.83,88.41,6
2014-07-29 06:46:00,9038000000000000.0,312.84,1.6719,852.3,15.89,88.12,6
2014-07-29 06:48:00,8764000000000000.0,307.52,1.1443,852.3,16.04,87.73,6
2014-07-29 06:49:00,8665000000000000.0,298.48,1.1378,852.3,16.17,87.44,6
2014-07-29 06:50:00,8838000000000000.0,305.02,1.2878,852.3,16.27,87.05,6
2014-07-29 06:52:00,8792000000000000.0,-88888.0,-88888.0,852.3,16.52,86.16,6
2014-07-29 06:53:00,9028000000000000.0,-88888.0,-88888.0,852.3,16.59,86.2,6
2014-07-29 06:55:00,8812000000000000.0,-88888.0,-88888.0,852.4,16.92,85.51,6
2014-07-29 06:57:00,8856000000000000.0,-88888.0,-88888.0,852.3,16.83,84.9,6
2014-07-29 06:58:00,8679000000000000.0,-88888.0,-88888.0,852.4,16.8,85.1,6
2014-07-29 06:59:00,8539000000000000.0,-88888.0,-88888.0,852.3,16.71,85.21,6
2014-07-29 07:01:00,8667000000000000.0,-88888.0,-88888.0,852.4,16.89,86.07,7
2014-07-29 07:02:00,8440000000000000.0,-88888.0,-88888.0,852.4,16.87,85.77,7
2014-07-29 07:03:00,8434000000000000.0,331.48,1.1742,852.4,16.75,85.73,7
2014-07-29 07:05:00,8009000000000000.0,328.43,1.2555,852.4,16.82,86.33,7
2014-07-29 07:06:00,8423000000000000.0,319.67,1.4995,852.4,16.83,86.13,7
2014-07-29 07:08:00,8175000000000000.0,316.8,1.6026,852.4,16.85,85.91,7
2014-07-29 07:10:00,8017000000000000.0,318.72,1.2573,852.4,17.06,86.29,7
2014-07-29 07:11:00,7896000000000000.0,314.62,1.5737,852.4,17.07,86.13,7
2014-07-29 07:12:00,7914000000000000.0,315.58,1.4919,852.4,17.07,85.7,7
2014-07-29 07:14:00,7915000000000000.0,318.77,1.9471,852.4,17.12,85.05,7
2014-07-29 07:15:00,7839000000000000.0,318.23,1.4951,852.4,17.12,85.3,7
2014-07-29 07:16:00,7596000000000000.0,326.52,1.8773,852.4,17.08,85.6,7
2014-07-29 07:18:00,7943000000000000.0,323.49,1.6898,852.4,16.92,85.53,7
2014-07-29 07:20:00,8026000000000000.0,317.04,2.1745,852.4,17.08,85.74,7
2014-07-29 07:21:00,8173000000000000.0,323.49,1.8044,852.4,17.08,85.52,7
2014-07-29 07:23:00,7985000000000000.0,331.0,1.8951,852.4,17.13,85.75,7
2014-07-29 07:24:00,8090000000000000.0,330.9,1.6727,852.4,17.16,85.68,7
2014-07-29 07:25:00,8394000000000000.0,322.08,2.0234,852.4,17.23,85.65,7
2014-07-29 07:27:00,8273000000000000.0,340.48,1.6878,852.4,17.3,85.38,7
2014-07-29 07:28:00,8287000000000000.0,339.85,1.8708,852.4,17.26,84.91,7
2014-07-29 07:30:00,7961000000000000.0,336.05,1.1922,852.4,17.36,85.2,7
2014-07-29 07:32:00,8166000000000000.0,352.85,2.1008,852.4,17.46,84.22,7
